N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_6292,Crime 2,944.7662367,0,,5,0,2,11,62.26620719,1,0,0,267.3031026,2,0,0,0,533.3333333,0.007246377,,256.0000256,0,1,14,663.4973293,29,48.02762498,0,1,1,10.30450802,0.341909473,305.4347476,1,6.874925195,1,0,70.56302954,52.30095143,0,0
SID_6294,Crime 2,23.6902266,0,,5,0,2,4,77.36439633,2,,1,236.7541766,0,0,0,0,0,0.02173913,,10.000001,0,2,14,,1,0,,0,,,0,16.50820169,0,0,1,,0,50.02503756,0,0
SID_6295,Crime 2,,,,0,0,4,11,50.25153587,2,0,1,120.2863962,5,0,,0,,0.043478261,,192.0000192,0,0,5,,0,,,0,1,,,29.91286146,0,,0,0,,,,23
SID_6296,Crime 2,161.0935409,0,,0,0,6,2,41.16802192,2,0,1,157.5178998,7,0,0,0,0,0.015217391,,120.000012,0,2,6,,0,8.253376139,0,1,1,,,35.06342038,1,,1,0,0,,0,4
SID_6298,Crime 2,,,,3,1,7,1,63.09638106,2,,2,67.78042959,5,0,0,0,0,0.130434783,,80.000008,0,1,3,,0,0,,,,,,74.3529404,0,,0,,,,0,13
SID_6300,Crime 2,3416.130675,0,2341.545155,4,0,7,0,19.8202203,0,0,2,222.4343675,1,0,0,0,0,0,,250.000025,0,1,11,317.1453742,30,1.429916231,,0,13,22.69784411,0.698242147,2380.5157,0,,1,0,141.1817082,55.03254882,0,
SID_6301,Crime 2,,,,5,0,3,6,60.07229537,3,,1,,4,1,,0,,,,160.000016,,2,18,,0,,,,,,,0,0,,2,,,,,
SID_6302,Crime 2,0,,,4,0,5,1,106.3392089,5,0,2,103.1026253,1,0,0,0,0,0.043478261,,40.000004,0,1,3,0,0,0,0,0,0,,0,0,1,,1,0,,0,0,
SID_6303,Crime 2,448.0295654,8,,6,0,4,7,81.42662803,0,0,2,223.3890215,0,0,2,66.66666667,85.33333333,0.00621118,49.80707142,325.0000325,0,0,7,317.1453742,30,68.57326345,0,2,1,24.88283059,2.06687608,0.132065614,1,69.44610679,0,2,525.9950751,63.9334001,94.3001635,
SID_6304,Crime 2,521.1849851,0,,0,0,5,2,129.9267735,1,0,1,255.8472554,0,1,0,0,2933.333333,0.02173913,5.893946155,600.00006,0,0,8,2835.57806,30,260.3074696,0,0,0,6.313153631,0.422020912,310.8824542,0,8.431411663,1,0,188.3164763,51.42122274,0,0
SID_6305,Crime 2,36.57770987,0,,7,0,3,3,61.20746282,0,0,4,59.18854415,5,0,0,5.555555556,0,0.043478261,,108.0000108,0,1,11,317.1453742,0,18.57636788,0,0,0,26.63584274,0.189829865,12.64528249,0,,4,0,21.64749092,55.90051744,39.54522986,26
SID_6306,Crime 2,,0,,5,0,3,3,30.82302956,2,,3,133.6515513,1,0,0,5.555555556,0,0.010869565,33.46720214,92.0000092,0,1,1,,0,0,,,,,0.076791541,44.17594772,1,47.87552364,1,,7.067432769,55.03254882,0,2
SID_6307,Crime 2,653.8028736,,,4,0,0,6,28.47271847,2,0,2,148.9260143,5,0,0,0,400,0,,100.00001,0,2,2,,0,158.3444079,,2,2,,,574.4854187,0,,2,0,0,,0,6
SID_6309,Crime 2,156.3554955,0,,3,0,1,3,108.6175678,0,0,3,218.6157518,8,0,1,11.11111111,0,0.01552795,,208.0000208,0,2,2,340.6376241,0,28.62341086,0,1,1,15.56400812,0.346937042,73.3624483,0,,2,1,59.98970492,54.29143716,0,17
SID_6310,Crime 2,143.5627732,,,0,0,3,11,212.0730952,1,0,9,111.6945107,2,0,0,0,0,0.006521739,,200.00002,0,2,5,,0,0,,0,3,,,0,1,,0,0,0,,0,0
SID_6311,Crime 2,,,,1,4,4,2,1.646015399,2,,1,58.23389022,5,0,0,0,0,0.028428094,,300.00003,0,0,5,,0,0,,,,,,0.29714763,1,,1,,,,0,6
SID_6312,Crime 2,,,,0,16,2,1,80.42485073,0,,4,75.4176611,2,0,0,0,0,1.02173913,,12.0000012,0,0,11,,0,0,,,,,,90.20081402,0,,0,,,,0,1
SID_6314,Crime 2,,,,2,0,5,1,82.41043484,0,0,0,101.1933174,3,0,0,0,0,0.013586957,,220.000022,0,1,1,,0,0,0,0,1,,,88.0877642,1,,1,0,,,47.15008175,3
SID_6316,Crime 2,21.08430167,0,,9,0,5,3,31.00215814,0,,3,42.95942721,5,0,0,5.555555556,0,0.02173913,,18.0000018,0,0,4,,0,0,,0,,,0.6123724,0,0,85.21843208,4,,24.76383923,58.93840761,62.35978554,17
SID_6317,Crime 2,14.21413596,0,,3,0,4,4,4.95272443,2,0,1,188.0668258,4,0,0,5.555555556,0,0.02173913,28.78179384,64.0000064,0,3,6,330.4788133,30,0,0,0,0,19.5171529,0.198002173,1.386688942,1,,0,0,14.35746185,54.33149725,0,19
SID_6318,Crime 2,42.78454923,,,2,0,1,1,237.7214672,1,0,1,63.96181384,5,0,0,0,0,0.130434783,,170.000017,0,0,0,,0,49.00598872,1,1,1,,,66.5610692,0,,4,0,,,85.17434123,4
SID_6319,Crime 2,80.54677043,,,3,0,1,3,126.4626253,2,0,5,173.7470167,3,0,0,0,0,0.010869565,,6.80000068,0,0,1,,0,0,,0,2,,,149.8614549,1,,1,0,,,0,18
SID_6323,Crime 2,67.61190671,0,,4,0,0,3,144.5088643,0,0,4,121.2410501,4,0,1,16.66666667,0,0.014492754,,240.000024,0,1,5,317.1453742,0,87.11200195,,0,3,10.2119206,0.175877678,71.87671015,0,38.61958907,0,0,704.5173138,56.28442664,76.04851896,0
SID_6325,Crime 2,,,,4,,3,6,196.1091402,3,,3,,1,1,,,,,,96.0000096,,1,5,,,,,,,,,,0,,2,,,,,
SID_6326,Crime 2,,,,3,0,3,2,173.2360052,2,,1,140.3341289,3,0,0,0,0,0.043478261,,80.000008,0,1,8,,0,0,,,,,,0,1,,0,,,,0,0
SID_6327,Crime 2,145.8370349,0,,5,0,1,5,122.450004,2,0,3,198.5680191,2,0,0,5.555555556,0,0.00621118,,250.8000251,0,1,8,317.1453742,0,11.90342547,0,0,0,23.2885439,0.844807584,0,1,,3,0,171.2878588,55.16274412,127.7615118,16
SID_6330,Crime 2,1929.332054,3,2490.064081,1,0,7,2,154.8390701,2,0,5,184.24821,6,0,3,50,88,0.015652174,1.041201844,436.0000436,0,3,15,317.1453742,29,216.6448521,0,6,1,17.21899985,2.84667303,854.3654701,1,13.40514662,0,1,1682.160297,55.26623268,383.2845355,11
SID_6331,Crime 2,237.849875,0,,5,0,1,1,29.0819832,2,0,6,218.6157518,4,0,0,5.555555556,186.6666667,0.00310559,18.8085676,640.000064,0,4,16,366.6695767,0,262.4899733,0,1,3,9.42681374,0.29531487,285.8560204,1,,2,2,140.0130775,53.7836166,39.54522986,3
SID_6332,Crime 2,388.5197162,0,,3,0,2,2,71.73362555,1,0,1,328.4009547,1,0,0,0,666.6666667,0,,192.0000192,0,1,6,616.1953666,30,68.19696971,,0,1,3.669109613,0.458247211,226.7566584,0,,1,0,74.12457046,52.25779846,0,0
SID_6333,Crime 2,2572.758608,0,2666.098504,4,0,1,0,21.69896085,1,0,1,325.5369928,1,0,0,0,6853.333333,0.003623188,,800.00008,0,1,16,412.3842253,30,543.0169602,0,3,3,11.94664092,4.019531829,2449.949196,0,,2,1,2354.122901,53.85977196,0,0
SID_6334,Crime 2,63.96361181,0,,3,0,2,0,102.2446511,1,0,1,186.1575179,0,0,0,0,0,0.004347826,0,116.0000116,0,3,6,412.3842253,0,0,0,1,0,9.142041112,0,324.7493436,1,,2,0,6.733538307,50.02503756,0,7
SID_6335,Crime 2,23.6902266,0,,2,0,3,6,126.2249024,0,0,6,167.0644391,4,0,0,5.555555556,0,0.027173913,33.33333333,120.000012,0,1,8,317.7802998,30,0,0,0,0,22.60696721,0.248423657,0.066032807,1,,1,0,27.71324031,55.01251878,0,24
SID_6337,Crime 2,101.8679744,0,,1,0,5,6,50.75012004,3,0,0,295.9427208,3,0,0,0,9333.333333,0.017391304,1.023250089,40.000004,0,3,2,510.4802419,30,404.7917246,0,0,3,1.07474591,1.797829037,66.59408561,1,0,0,0,100.2796366,50.34089596,237.2713791,1
SID_6338,Crime 2,,,,1,1,2,9,99.74763971,5,0,1,98.32935561,6,0,0,0,0,0.043478261,,168.0000168,0,1,3,,0,23.33021219,,1,3,15.13954654,,3358.494584,0,,3,0,152.2558745,,117.1147192,2
SID_6339,Crime 2,743.8731152,0,2569.448385,8,0,8,4,148.9852109,1,0,0,338.902148,3,0,0,0,1146.666667,0.005434783,0,280.000028,0,1,9,,30,69.95300718,,1,2,,0,1567.156603,0,0,3,0,0,50.02503756,0,0
SID_6341,Crime 2,,,,0,,0,15,20.24960448,1,,2,,5,1,,,,,,4.0000004,,2,3,,,,,,,,,,0,,1,,,,,15
SID_6342,Crime 2,213.6858439,0,,2,0,2,5,132.689766,1,0,4,105.9665871,8,0,0,11.11111111,0,0.024456522,25.62631478,216.0000216,0,3,4,331.4312018,0,25.11133591,0,1,4,22.44225285,1.475950794,20.86636693,1,36.65897239,1,0,263.4427301,55.14271407,284.4214609,3
SID_6344,Crime 2,166.7791952,0,,2,0,1,7,202.6569109,5,0,1,196.6587112,8,0,0,5.555555556,0,0.02173913,,77.76000778,0,0,8,,1,0,,1,1,,0.706919729,24.99341736,0,27.7412062,2,0,58.04198723,54.71779097,0,1
SID_6345,Crime 2,,,,3,0,2,8,54.4396113,3,,1,192.8400955,2,0,0,0,0,0.027173913,,128.0000128,0,4,9,,30,0,,,,,,30.87033716,0,,1,,,,0,20
SID_6346,Crime 2,128.0219845,0,,2,0,2,3,119.4769256,2,0,1,159.4272076,4,0,0,16.66666667,0,0.013586957,27.46279235,142.4000142,0,2,5,317.1453742,0,33.46505705,0,0,0,19.58773689,1.94504889,28.95538576,1,,1,0,247.3601469,55.03922551,1041.86471,10
SID_6348,Crime 2,54.53490163,0,,1,0,1,0,3.947936076,2,0,1,292.124105,9,0,0,0,0,0,,152.0000152,0,0,11,524.7660696,30,2.772030588,,0,1,5.23794778,0.081893341,31.49764882,0,,1,0,10.96286815,51.18423817,0,0
SID_6349,Crime 2,,,,3,,13,1,18.72235165,4,,1,,4,0,,,,,,80.000008,,2,1,,,,,,,,,,0,,2,,,,,0
SID_6350,Crime 2,53.16086848,,,5,5,1,3,113.2639711,0,0,5,86.87350835,6,0,0,0,0,0.369565217,,200.00002,0,3,5,,0,0,,0,1,,,9.904921012,0,,2,0,,,0,43
SID_6353,Crime 2,101.8679744,0,,1,0,7,7,33.10567047,1,0,4,140.3341289,4,0,0,5.555555556,200,0.008695652,,540.000054,0,1,2,454.9242454,0,197.9054236,,1,4,21.36478449,3.758865639,87.85664938,0,,1,0,1520.054536,54.80788463,1158.979429,
SID_6357,Crime 2,106.6060197,0,,2,0,3,3,54.95624076,1,0,1,188.0668258,1,0,0,0,0,0,,228.0000228,0,1,2,708.894515,0,29.96552522,,0,1,7.122554632,0.168564155,44.0438821,0,,1,0,31.49737754,51.59962166,0,2
SID_6359,Crime 2,1021.901615,,2348.697656,1,0,0,5,231.7818775,3,0,1,167.0644391,0,0,0,0,0,0,,140.000014,0,1,10,,0,18.18753101,,1,3,,,86.30487842,0,,1,0,0,,0,3
SID_6360,Crime 2,,,,2,0,1,3,207.5597999,1,0,4,44.86873508,5,0,0,0,0,0,,48.0000048,0,0,10,,0,0,,0,2,,,0,1,,3,0,,,0,5
SID_6361,Crime 2,236.902266,0,,5,0,1,2,228.7619137,2,0,2,185.202864,1,0,0,11.11111111,0,0.02173913,19.41097724,240.000024,0,2,2,420.9557219,0,11.02540673,0,0,1,19.35287544,1.580048573,464.6728611,0,,0,0,308.4628334,54.70505759,241.8342903,
SID_6362,Crime 2,,,,1,0,1,0,233.7457353,3,0,2,21.95704057,3,0,0,0,0,,,160.000016,,2,7,,0,3.248669331,0,0,1,,,0,0,,2,0,,,42.58717062,3
SID_6363,Crime 2,,,,13,0,7,5,190.9529078,2,0,0,52.50596659,1,0,0,0,0,,,144.0000144,,2,8,,0,5.882725546,1,0,1,,,0,0,,1,0,,,0,6
SID_6364,Crime 2,869.0522725,0,,6,0,8,3,52.5373647,1,0,8,230.0715991,0,0,0,5.555555556,0,0.014492754,0,304.0000304,0,2,17,317.1453742,30,40.75261258,0,0,0,22.80386715,2.097923515,155.1770959,0,0,3,0,503.1789535,55.05591721,406.0990912,36
SID_6366,Crime 2,267.6995606,0,,2,0,1,1,5.040335433,3,0,4,277.8042959,6,1,0,0,400,0.02173913,2.100543094,120.000012,0,0,10,526.9883094,30,0.840389364,0,0,0,3.55008305,0.23595259,269.9751304,0,0.542204726,2,0,26.32201338,51.72258388,0,10
SID_6368,Crime 2,3201.307701,1,,8,0,2,2,10.39982403,2,0,4,169.928401,4,0,1,22.22222222,0,0.010869565,8.199464525,440.000044,0,1,9,317.1453742,0,61.08501793,0,5,2,21.75484074,1.210691196,498.547691,0,11.72950329,2,1,405.1809291,55.14723699,208.3729419,7
SID_6370,Crime 2,,,,2,0,0,2,7.189831844,1,0,1,143.1980907,0,0,0,0,0,0.108695652,,61.44000614,0,0,3,,0,0,,0,2,,,2.64131227,0,,1,0,,,0,3
SID_6371,Crime 2,301.623965,1,,5,0,1,0,18.75668835,1,0,2,121.2410501,2,0,0,27.77777778,0,0.02173913,32.01695672,192.0000192,0,1,2,317.1453742,0,0,0,0,0,21.71334445,2.078969893,319.1695714,0,43.98468743,3,0,336.2873718,55.7169087,0,4
SID_6372,Crime 2,,,,0,2,5,4,21.15540841,2,,3,,3,0,,0,,,,180.000018,,2,6,,0,,,,,,,0,0,,2,,,,,11
SID_6373,Crime 2,5396.207195,0,2799.495039,4,0,8,6,9.143354097,3,0,1,252.9832936,6,0,0,5.555555556,0,0.007246377,7.171543316,232.0000232,0,2,1,474.9244042,0,686.7235414,0,5,3,7.253555532,0.490333016,2228.178015,0,10.25904078,1,0,92.98960754,51.71423802,667.7059964,7
SID_6374,Crime 2,,,,7,,2,0,43.25050845,2,,5,,6,0,,,,,,80.000008,,1,3,,,,,,,,,,0,,1,,,,,3
SID_6377,Crime 2,,,,1,,2,2,18.69568889,3,,1,,7,0,,,,,,60.000006,,1,7,,,,,,,,,,1,,4,,,,,
SID_6378,Crime 2,433.5311467,0,,2,0,1,15,102.6646434,2,0,0,206.2052506,3,0,0,11.11111111,200,0.019323672,10.47523427,360.000036,0,2,1,352.3837491,1,79.08440206,0,1,0,13.10593478,0.893527017,212.1303917,0,0,1,1,249.1965665,54.29143716,174.9115936,16
SID_6379,Crime 2,,,,4,0,5,5,24.20728261,5,0,1,63.00715991,4,0,0,0,0,,,160.000016,,1,18,,0,0,,0,0,,,0,0,,4,0,,,0,22
SID_6383,Crime 2,358.385748,,,4,0,2,4,54.64600848,2,0,2,136.5155131,6,0,0,0,0,0.043478261,,100.00001,0,2,3,,0,0,,2,1,,,44.73722657,0,,0,0,,,0,0
SID_6386,Crime 2,23.6902266,0,,4,0,2,8,171.8501977,0,0,4,203.3412888,5,0,0,5.555555556,0,0.007246377,19.10977242,3000.0003,0,2,10,427.3049786,0,7.688935521,0,0,2,2.988918245,0.014991535,128.0706287,1,27.336924,1,0,31.77562292,54.34818895,0,18
SID_6387,Crime 2,78.17774777,0,,1,0,8,0,66.45790141,1,0,2,155.6085919,4,0,0,11.11111111,0,0.043478261,,10.000001,0,2,7,326.3517964,0,14.58765418,0,1,1,21.51249335,2.199696704,32.3230589,0,,3,0,76.684428,54.79372906,0,6
SID_6388,Crime 2,533.4565225,,2451.858986,3,0,2,5,30.52764533,2,0,0,168.0190931,1,0,0,0,0,0.065217391,,212.0000212,0,2,7,,0,0,0,1,1,,,494.1565093,0,,1,0,,,0,1
SID_6389,Crime 2,12.03463511,,,2,0,2,8,54.91956362,1,0,2,154.653938,5,0,0,0,0,0.019323672,,480.000048,0,2,9,,0,0,,0,2,,,952.9194342,1,,1,0,,,0,11
SID_6393,Crime 2,,,,4,0,1,2,179.4588606,1,,4,129.8329356,1,0,,0,,0.02173913,,176.6400177,0,2,11,,0,,,,,,,62.76418282,0,,1,,,,,10
SID_6394,Crime 2,,,2427.116519,1,0,5,2,5.800476616,1,0,3,280.6682578,1,0,0,0,0,0,,260.000026,0,4,8,,30,0,,,0,,,216.1253765,0,,1,,,,0,0
SID_6396,Crime 2,14.21413596,0,,1,0,4,3,23.62085801,1,0,0,180.4295943,5,0,0,11.11111111,80,0.02173913,23.57916515,188.0000188,0,0,2,317.1453742,0,5.932898045,0,0,0,15.98534643,0.367568294,69.4334963,0,43.88589667,4,,58.43153077,55.03254882,0,30
SID_6398,Crime 2,1145.043412,0,2455.092342,2,0,0,2,123.7652965,3,0,0,344.6300716,7,0,0,0,2400,0.004347826,,320.000032,0,1,5,1716.52156,30,329.2821131,0,1,2,6.031255208,1.151772333,955.9239269,0,,3,0,289.0969546,52.7090636,0,
SID_6400,Crime 2,,,,11,0,2,4,77.65830965,3,,1,,3,0,,0,,0.130434783,,92.0000092,0,0,7,,0,,,,,,,0,0,,1,,,,,15
SID_6401,Crime 2,,,,3,0,3,6,22.83808828,1,,0,96.42004773,6,0,0,0,0,0.02173913,,216.0000216,0,1,13,,0,0,,,,,,576.6314849,0,,0,,,,0,20
SID_6403,Crime 2,,,,2,0,3,4,78.06334207,1,,3,,7,0,,0,,,,76.0000076,,0,5,,0,,,,,,,0,0,,2,,,,,
SID_6404,Crime 2,2033.379529,0,,6,0,1,2,43.48052001,1,0,1,271.1217184,8,0,0,5.555555556,0,0.011857708,31.89581503,245.0000245,0,0,6,332.0661275,0,0,0,3,7,9.122346449,1.469713073,1216.819546,0,0,3,1,295.2183531,54.79743091,0,24
SID_6405,Crime 2,561.5531313,0,,0,0,0,9,79.94561402,0,0,3,192.8400955,3,0,1,27.77777778,0,0.013043478,0,120.000012,0,2,16,332.3835904,1,38.44467761,0,4,2,18.10901097,1.973920504,72.30592339,0,21.52222404,3,1,254.4275797,55.40310466,168.8277121,36
SID_6406,Crime 2,47.38045319,0,,3,0,3,0,30.5786774,2,0,5,187.1121718,5,0,0,5.555555556,80,0.027173913,,48.0000048,0,3,10,327.9391106,0,6.434623038,0,0,0,20.12299884,0.64577453,9.508724172,1,30.50354792,3,0,39.62214277,54.46503088,0,8
SID_6408,Crime 2,2203.617498,0,,1,0,0,4,45.65682055,0,0,3,199.522673,0,0,0,11.11111111,173.3333333,0.01552795,23.87327086,122.5000123,0,0,11,317.1453742,0,46.94891624,0,5,3,18.91736542,0.525549955,14.49420108,0,5.362058648,1,0,59.54451231,55.1018836,322.4457204,14
SID_6410,Crime 2,,,,0,1,4,3,26.02175803,2,0,1,42.95942721,1,0,0,0,0,,,192.0000192,,3,7,,0,0,,0,2,,,0,0,,1,0,,,0,8
SID_6411,Crime 2,337.0171636,0,,6,0,3,3,1.349988066,4,0,3,158.4725537,9,0,2,38.88888889,106.6666667,0.009661836,25.57850449,160.000016,0,2,1,317.1453742,0,58.18755609,0,2,3,17.66219517,1.388778035,396.3949389,0,,1,1,211.1882469,59.17209147,0,5
SID_6412,Crime 2,87.65383841,,,2,0,1,4,216.5332201,5,0,6,107.875895,9,0,,0,,,,100.00001,,1,13,,0,,,1,2,,,0,0,,2,0,,,,
SID_6413,Crime 2,,,,3,,3,4,102.3772291,3,,2,,1,0,,,,,,4.0000004,,0,16,,,,,,,,,,0,,3,,,,,1
SID_6414,Crime 2,139.7723369,0,,1,0,4,0,47.35240972,0,0,4,177.5656325,6,1,0,11.11111111,0,0.02173913,29.24289752,240.000024,0,0,4,327.304185,30,9.281912375,0,0,0,22.14248532,0.750829504,10.43318347,0,0,2,0,146.5796686,54.94742113,1177.231073,9
SID_6415,Crime 2,,,,2,1,6,1,38.48900055,3,,0,128.8782816,5,0,0,0,0,0.026570048,,156.0000156,0,3,5,,0,0,,,,,,0.066032807,1,,1,,,,0,0
SID_6417,Crime 2,,,,1,,0,3,73.79541541,3,,0,,1,0,,,,,,192.0000192,,2,0,,,,,,,,,,0,,1,,,,,
SID_6422,Crime 2,146.8794049,0,,2,0,3,3,96.58135986,1,0,1,273.0310263,1,0,0,0,160,0.004076087,9.340391871,304.0000304,0,1,1,380.0030159,0,14.41205043,0,0,0,6.485406648,0.166126215,428.6849814,1,,1,0,39.84473908,51.72759139,38.02425948,1
SID_6423,Crime 2,33.16631724,0,,1,0,4,4,96.94698543,1,0,2,217.6610979,1,0,0,0,186.6666667,0.02173913,,208.0000208,0,2,7,532.0677148,0,54.72565364,,0,2,,0.007402182,22.35210509,1,,3,0,1.279928769,50.18957007,0,0
SID_6424,Crime 2,883.8823543,0,2664.471846,8,0,0,3,52.83483183,3,0,0,257.7565633,6,0,0,5.555555556,0,0.013586957,,936.0000936,0,0,5,532.0677148,0,74.33055775,0,1,3,15.6069222,1.012568873,1448.858829,0,,1,0,689.0468704,54.60878818,153.6180083,7
SID_6425,Crime 2,118.451133,0,,2,0,2,6,21.67187733,2,0,4,175.6563246,3,0,0,0,0,0.028985507,14.0562249,220.000022,0,2,8,434.6066239,0,0,0,0,0,14.29173163,0.193397472,28.72427094,0,0,2,0,35.05891846,53.17976965,0,7
SID_6426,Crime 2,1103.964559,0,,2,0,0,1,100.0847618,3,0,1,355.1312649,5,0,0,0,1466.666667,0.005434783,,1040.000104,0,2,13,523.4962182,30,371.0130894,0,1,4,2.044812427,0.103168058,723.1912995,0,0,3,1,77.68611138,50.57729451,0,0
SID_6428,Crime 2,,,,1,,2,2,20.96746764,2,,2,,2,0,,,,,,8.9950009,,3,4,,,,,,,,,,1,,2,,,,,
SID_6429,Crime 2,1426.151641,0,2623.211951,4,0,3,5,28.73340161,2,0,3,229.1169451,3,0,0,0,0,0.02173913,,228.0000228,0,2,11,1270.803737,0,83.03548638,,0,7,9.966153875,3.665823647,1944.038847,0,,1,0,684.9844878,53.02687364,0,0
SID_6431,Crime 2,,,,4,1,4,3,185.210979,2,0,3,110.7398568,4,0,0,0,0,0.036231884,,80.000008,0,1,3,,0,0.714958115,0,0,0,,,33.70974785,1,,4,0,,,0,1
SID_6433,Crime 2,14.21413596,0,,1,0,3,2,42.75711029,0,0,0,,12,1,0,0,0,0.02173913,19.8572066,74.0000074,0,2,13,355.8758403,30,0,0,0,0,13.45869346,0.124623155,4.028001212,0,,1,0,9.905535692,52.99616091,0,24
SID_6434,Crime 2,4.738045319,,,1,4,0,7,145.2619565,2,0,2,72.55369928,2,0,,0,,,,12.0000012,,3,0,,0,,,0,1,,,0,0,,1,0,,,,4
SID_6436,Crime 2,,,,2,0,2,0,112.2578342,1,,1,47.7326969,8,0,0,0,0,0.043478261,,8.0000008,0,0,3,,0,0,,,,,,0,1,,3,,,,0,4
SID_6437,Crime 2,476.1735546,0,,7,0,10,4,48.73907646,2,0,0,225.2983294,0,0,2,22.22222222,226.6666667,0.015810277,,192.0000192,0,2,10,351.1138977,0,103.6814699,0,2,1,15.43255251,2.302933057,422.1147171,0,22.84346414,2,2,372.5149209,54.26473043,77.56948933,1
SID_6438,Crime 2,37.90436256,,,2,0,5,1,102.0284925,0,0,1,24.82100239,9,0,0,0,0,0.065217391,,12.0000012,0,2,3,,0,0,,0,0,,,0,1,,1,0,,,0,0
SID_6439,Crime 2,1305.615768,0,2523.836666,10,0,0,1,73.13604495,2,0,1,189.0214797,6,0,1,11.11111111,0,0,,500.00005,0,1,8,317.1453742,0,70.19132656,,3,3,19.65544382,0.864365044,890.9476451,1,,0,0,221.7059225,55.04757136,0,1
SID_6440,Crime 2,1492.010471,0,,3,0,2,1,58.36285917,1,0,2,328.4009547,7,0,0,0,800,0.010869565,0,360.000036,0,3,1,729.8470623,30,54.08595427,0,1,6,2.455016507,0.065248623,864.1383255,0,0,1,0,18.19724815,50.57085628,0,12
SID_6442,Crime 2,197.2922071,0,2437.141156,3,0,3,2,147.9873882,2,0,0,210.9785203,4,0,0,5.555555556,0,0.007246377,,233.2000233,0,2,7,,0,0,0,1,1,,0.052878785,596.1441793,1,,4,0,10.07248292,54.55683525,0,1
SID_6443,Crime 2,,,,7,,3,2,96.12676207,2,,4,,5,0,,,,,,92.0000092,,1,3,,,,,,,,,,0,,1,,,,,1
SID_6444,Crime 2,5837.271834,0,2937.290898,5,0,1,5,10.33499507,0,0,4,376.1336516,4,0,0,0,12800,0.004658385,0,3200.00032,0,0,3,3491.773744,30,1778.828334,0,1,5,4.395991605,0.452604279,4747.791822,0,0,2,1,1342.979173,52.33049574,2552.188296,1
SID_6445,Crime 2,23.6902266,0,,1,0,4,4,133.0783827,5,,2,118.3770883,4,0,,0,,0.02173913,,100.00001,0,1,6,,0,,,0,,,0,16.50820169,0,0,1,,0,50.02503756,,5
SID_6446,Crime 2,146.784644,0,,2,0,5,0,242.6225102,4,0,1,320.7637232,3,0,0,0,0,0.007246377,,66.0000066,0,1,0,,3,6.020699919,,0,15,,0.305705857,113.0151488,0,,1,0,22.59352523,51.22094907,292.0263128,
SID_6447,Crime 2,,,,1,0,1,9,240.0180965,5,,0,50.59665871,7,0,,0,,,,92.0000092,,2,19,,0,,,0,,,,0,0,,3,,,,,11
SID_6448,Crime 2,87.60645796,1,,2,0,2,8,125.1509209,0,0,0,157.5178998,5,0,0,16.66666667,0,0.00931677,33.50066934,168.0000168,0,3,12,317.1453742,0,6.221389916,0,0,0,23.13708241,0.586715743,19.64476001,1,,2,0,85.08743861,55.31296945,45.62911137,11
SID_6449,Crime 2,,,,1,,0,8,68.58617512,1,,8,,4,0,,,,,,24.0000024,,0,4,,,,,,,,,,0,,3,,,,,1
SID_6450,Crime 2,1361.335181,0,,2,0,1,1,65.23944965,1,0,3,191.8854415,1,0,0,0,0,0.013043478,,152.0000152,0,4,25,7936.253462,0,69.81503281,,3,5,,0,340.5972172,0,,1,0,0,50.02503756,264.648846,17
SID_6451,Crime 2,,,,2,0,4,6,41.05402802,1,,0,46.77804296,10,0,,0,,,,220.000022,,0,1,,0,,,0,,,,0,0,,0,,,,,14
SID_6452,Crime 2,104.2843775,0,,1,0,2,3,195.7236022,1,0,5,203.3412888,2,0,0,0,106.6666667,0.02173913,,320.000032,0,4,6,346.9868809,0,27.84573713,1,1,0,8.703206251,0.063630156,160.09654,1,0,2,0,19.25458062,52.69072763,0,4
SID_6453,Crime 2,31.69752319,,2309.433984,5,0,5,7,68.55717762,0,0,0,193.7947494,6,0,0,0,0,0.013043478,,1080.000108,0,3,6,,0,13.87269606,,0,2,,,397.8806771,1,,1,0,,,51.71299289,1
SID_6455,Crime 2,236.902266,0,,3,0,6,4,26.49321034,0,0,2,297.8520286,4,1,0,0,1333.333333,0.02173913,,480.000048,0,2,16,1831.125644,30,63.48075477,0,0,0,1.028249309,0.035456203,157.4552277,0,,3,0,12.85493677,50.25638458,0,7
SID_6456,Crime 2,,,,4,0,0,7,34.59550084,1,,3,52.50596659,5,0,0,0,0,0.108695652,,52.20000522,0,3,7,,0,0,,,,,,35.36056801,0,,2,,,,0,6
SID_6457,Crime 2,45.53261552,,,4,0,2,2,22.97724739,4,0,5,200.477327,3,1,0,0,0,0.010869565,,246.0200246,0,1,9,,0,0,,0,2,,,109.680492,1,,0,0,,,0,2
SID_6458,Crime 2,0,,,0,2,0,2,105.8727451,2,,1,61.09785203,0,0,0,0,0,0.007246377,,120.000012,0,1,6,,0,0,,0,,,,0,1,,1,,,,0,1
