N_id,crime_a,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30,mvar_31,mvar_32,mvar_33,mvar_34,mvar_35,mvar_36,mvar_37,mvar_38,mvar_39,mvar_40
SID_5742,Crime 1,,,,6,0,4,8,92.29924699,0,,1,139.3794749,2,0,0,0,0,0.032608696,,43.20000432,0,1,15,,0,0,,,,,,0,1,,1,,,,0,12
SID_5746,Crime 1,500.8113903,0,2520.313382,2,0,3,5,198.5528475,3,0,1,218.6157518,0,0,0,11.11111111,66.66666667,0.015810277,10.78783218,256.0000256,0,2,3,393.3364551,0,61.98812292,0,1,2,12.49190367,1.528346129,529.5170773,0,10.08202204,1,1,315.418968,54.19173536,313.3198981,7
SID_5747,Crime 1,,,,4,,9,8,157.3900868,1,,0,,2,0,,,,,,180.000018,,3,6,,,,,,,,,,1,,1,,,,,
SID_5750,Crime 1,368.951589,0,,5,0,4,7,5.727077846,1,0,3,132.6968974,2,0,1,16.66666667,0,0.043478261,,180.000018,0,0,8,319.6850769,0,43.12326317,0,1,1,20.91059857,1.306423643,9.541740575,0,46.70523306,3,0,200.392326,54.97913537,30.41940758,9
SID_5755,Crime 1,1354.9862,0,,3,0,1,7,59.8656753,1,0,1,288.3054893,7,0,0,5.555555556,7466.666667,0.02173913,,60.000006,0,0,8,317.1453742,30,138.6391588,0,0,2,2.76232389,2.78713385,922.5113267,1,,1,0,194.3265766,56.01402103,126.2405415,0
SID_5761,Crime 1,,,,7,1,3,1,131.3602779,2,,3,,6,0,,0,,,,60.000006,,1,11,,0,,,,,,,0,0,,4,,,,,15
SID_5762,Crime 1,103.8579534,,,3,0,4,3,42.31000349,3,0,3,,2,0,,0,,,,800.00008,,1,5,,0,,0,0,0,,,0,0,,1,0,,,,18
SID_5763,Crime 1,965.1398316,0,,1,0,3,4,78.03119853,2,0,1,228.1622912,0,0,0,0,0,0.01863354,,184.0000184,0,1,2,,0,0,,3,1,,,370.2789639,1,,2,0,0,,0,26
SID_5765,Crime 1,147.2584485,0,,3,0,3,9,71.53279673,2,0,2,131.7422434,0,0,0,11.11111111,0,0.027173913,,188.0000188,0,0,1,347.6218065,0,6.121044918,,0,7,21.13995454,0.977731663,20.27207167,0,,3,0,155.4278718,55.77366049,115.5937488,5
SID_5766,Crime 1,,,,9,4,1,7,50.6050539,2,,6,51.55131265,0,0,0,0,0,,,140.000014,,2,7,,0,0,,,,,,91.71956858,0,,1,,,,0,3
SID_5767,Crime 1,62.54219822,0,,4,0,5,3,13.61938463,1,0,1,177.5656325,1,0,0,0,85.33333333,0.00931677,,388.0000388,0,0,12,361.9076342,0,45.59425876,,0,4,12.68718652,0.033380501,665.280528,1,,2,0,9.961184769,52.82611417,0,5
SID_5769,Crime 1,68.84379849,0,2846.559709,3,0,3,2,186.9792855,3,0,0,218.6157518,0,0,0,5.555555556,0,0.032608696,33.53413655,340.000034,0,2,16,317.1453742,0,152.8128898,0,0,3,20.48968222,5.8783622,2870.611191,0,,2,0,1557.450716,55.04256385,3429.788205,6
SID_5771,Crime 1,,,,2,,1,0,18.19916377,1,,1,,1,0,,,,,,112.0000112,,2,4,,,,,,,,,,0,,3,,,,,6
SID_5772,Crime 1,,,,2,0,0,3,73.20870089,0,0,4,95.4653938,9,0,0,0,0,,,14.0000014,,2,4,,0,0.439009369,,0,1,,,0,0,,4,0,,,0,7
SID_5782,Crime 1,,,,6,0,2,9,17.58117857,0,,2,,2,0,,0,,,,52.0000052,,4,5,,0,,,,,,,0,0,,5,,,,,11
SID_5789,Crime 1,968.9302678,0,,3,0,8,4,72.18332286,1,0,1,181.3842482,0,0,0,0,0,0,,140.000014,0,2,3,475.8767927,0,0,,1,4,,0,1529.121706,0,,1,0,0,50.02503756,0,0
SID_5802,Crime 1,,,,0,0,6,3,22.98547864,3,,5,78.28162291,0,0,0,0,0,0.032608696,,48.0000048,0,1,6,,0,2.20758997,,0,,,,0,1,,2,,,,68.44366706,12
SID_5807,Crime 1,316.7857101,0,,3,0,4,3,110.8306455,1,0,6,171.8377088,1,0,0,5.555555556,0,0.024456522,,192.0000192,0,4,15,317.1453742,0,15.06429292,,1,1,23.28992082,1.164883677,400.3899237,1,,1,0,188.4277745,55.1630476,164.2648009,8
SID_5808,Crime 1,,,,3,,2,9,114.2080802,2,,1,,5,0,,,,,,420.000042,,1,9,,,,,,,,,,0,,0,,,,,3
SID_5809,Crime 1,151.6174502,,,2,2,3,2,68.05300745,1,0,3,138.424821,5,0,0,0,0,0.026086957,,160.000016,0,2,9,,0,4.628413063,1,1,1,9.075398058,,55.07136083,1,,3,0,55.704726,,168.8277121,6
SID_5812,Crime 1,,,,3,,4,3,26.34282164,1,,6,,3,0,,,,,,80.000008,,0,12,,,,,,,,,,1,,1,,,,,
SID_5814,Crime 1,1479.596792,0,2417.778077,3,0,1,7,102.1555923,1,0,3,294.0334129,5,0,0,0,1333.333333,0.010869565,12.18620185,11.0000011,0,2,15,729.8470623,1,106.9426823,0,2,1,,6.735745619,1446.64673,0,24.15662136,0,1,239.5136271,52.55168467,0,14
SID_5815,Crime 1,,,,3,,6,5,33.99254216,0,,0,,3,0,0,,4933.333333,,,40.000004,,3,10,,,556.46319,,,,,,,1,,0,,,,0,
SID_5818,Crime 1,1209.812492,0,,5,0,4,4,33.8993451,1,0,2,115.5131265,2,0,0,5.555555556,0,0.007246377,0,286.0000286,1,0,12,398.7333233,0,37.98058199,0,1,3,17.63229885,1.027309893,1545.266727,1,,0,0,233.5035268,54.35521704,127.7615118,0
SID_5819,Crime 1,0,,,4,0,6,5,16.04778632,2,0,6,69.68973747,1,0,0,0,0,0.010869565,,128.4480128,0,5,0,,0,0,,0,0,,,512.546646,0,,2,0,,,0,8
SID_5823,Crime 1,56.85654383,0,,6,0,7,2,24.89221673,2,0,1,,10,0,0,5.555555556,0,0.02173913,26.5227577,108.0000108,0,1,3,396.1936206,30,0,0,0,0,17.98360535,0.512864209,8.22108444,0,,0,0,52.92227215,53.99349024,0,4
SID_5825,Crime 1,328.3465406,0,,1,0,0,2,88.15037789,1,0,2,201.4319809,0,0,1,16.66666667,0,0.001278772,,140.000014,0,1,13,321.5898539,1,84.99221386,,1,1,21.49372529,1.11785103,24.69626972,1,,6,0,140.2913229,55.12769154,31.94037796,3
SID_5827,Crime 1,26.05924926,0,,7,0,5,7,51.64833796,1,0,3,133.6515513,5,0,0,5.555555556,0,0.016304348,6.275100402,320.000032,0,7,6,322.2247796,0,6.083415543,0,0,0,11.63033695,0.079593122,19.51269439,0,,2,0,19.97801862,54.76548156,80.61143009,17
SID_5828,Crime 1,16.25149545,0,,1,0,1,2,85.21232688,1,0,3,157.5178998,4,0,0,11.11111111,0,0.02173913,32.59705489,350.000035,0,1,15,317.1453742,30,4.691128687,0,0,0,23.54981496,0.16986233,0.429213244,0,,3,0,46.18873384,55.75029211,0,3
SID_5829,Crime 1,,,,6,1,1,2,41.09677115,2,0,1,80.19093079,9,0,0,0,0,0.130434783,,120.000012,0,1,3,,0,0,,0,0,,,2.83941069,0,,2,0,,,0,22
SID_5835,Crime 1,104.236997,0,,2,0,1,3,9.26502531,0,0,6,224.3436754,3,0,0,16.66666667,26.66666667,0.02173913,22.92503347,41.60000416,0,2,2,340.6376241,30,14.97649105,,0,2,19.33539912,2.352385603,13.04147933,1,40.91515905,2,0,133.83603,55.03254882,33.46134834,2
SID_5837,Crime 1,184.9259088,2,2475.296457,1,0,2,6,2.589442929,0,0,0,190.9307876,6,0,1,22.22222222,0,0.01552795,,232.0000232,0,1,6,317.1453742,1,34.9576889,0,1,1,16.16228099,0.84187039,88.74809227,0,50.06411901,4,0,159.6572017,55.52078117,533.8606031,12
SID_5840,Crime 1,14.21413596,0,,5,0,3,5,120.7330537,2,0,2,203.3412888,4,0,0,0,53.33333333,0.010869565,3.123605533,300.00003,0,2,10,403.4952658,0,0.75258749,0,0,0,,0.006572986,8.980461718,0,,0,0,1.558174154,50.49240528,0,7
SID_5843,Crime 1,,,,7,0,11,6,75.287558,1,,5,,3,0,,0,,,,288.0000288,,1,1,,0,,,,,,,0,0,,2,,,,,6
SID_5844,Crime 1,94.76090639,,,2,0,1,6,212.9908683,2,0,0,172.7923628,2,1,0,5.555555556,0,0.043478261,,160.000016,0,1,1,,30,0,0,0,0,,,0,0,,3,0,,,0,12
SID_5848,Crime 1,195.0179454,0,,1,0,6,10,83.46727421,0,0,4,112.6491647,5,0,0,5.555555556,0,0.043478261,33.59780586,89.22000892,0,2,1,317.1453742,0,1.655692478,0,0,1,22.78650449,2.542314182,91.68655217,0,,3,0,229.0516006,55.05209033,0,2
SID_5849,Crime 1,267.6995606,0,,2,0,10,5,133.7824439,1,0,1,201.4319809,1,0,1,50,93.33333333,0.016722408,26.77376171,256.0000256,0,0,3,322.5422424,0,31.20729458,0,2,1,20.43097053,1.299687428,225.5680679,0,18.22816233,1,2,268.2285508,54.89066934,73.0065782,5
SID_5850,Crime 1,317.4490364,0,,0,0,4,3,155.0937181,1,0,0,243.4367542,2,0,1,16.66666667,0,0.01863354,,200.00002,0,2,6,334.6058302,30,21.02227722,0,1,3,21.46549838,1.584324368,54.01483592,0,25.37402753,1,0,265.1122025,54.82557169,94.3001635,2
SID_5861,Crime 1,,,,2,1,0,5,92.41195005,3,,1,,5,0,,0,,,,116.0000116,,1,0,,0,,,,,,,0,0,,1,,,,,1
SID_5863,Crime 1,52.59230305,0,,1,0,3,3,94.31043671,1,0,6,147.0167064,2,0,0,11.11111111,0,0.028985507,31.84165232,57.20000572,0,1,9,317.1453742,0,49.98435245,0,0,2,12.28625468,8.496337879,1.122557715,0,,0,0,575.8009989,55.15773661,115.5937488,18
SID_5868,Crime 1,,,,3,0,2,4,24.8804721,2,,2,,7,0,,0,,,,314.0000314,,0,14,,0,,,,,,,0,0,,3,,,,,3
SID_5871,Crime 1,118.451133,,,5,0,1,8,122.94987,2,0,4,161.3365155,0,0,0,5.555555556,0,0.004347826,,162.8000163,0,2,2,,0,6.196303667,,0,2,21.56188296,,17.06948055,1,,2,0,132.1665577,,97.34210426,6
SID_5874,Crime 1,,,,6,,10,1,173.3999849,2,,4,,4,1,,,,,,120.000012,,1,2,,,,,,,,,,0,,2,,,,,10
SID_5880,Crime 1,23.6902266,0,,5,0,5,3,85.53203345,0,0,2,109.7852029,8,0,0,5.555555556,0,0.065217391,,100.00001,0,0,9,320.9549282,0,2.608969965,0,0,0,22.15258276,0.278211692,0.396196841,0,,0,0,27.15674954,54.91236855,34.98231872,2
SID_5889,Crime 1,,,,3,1,3,7,69.84694462,2,,1,44.86873508,4,0,,0,,,,100.00001,,1,6,,0,,,,,,,0,0,,1,,,,,0
SID_5893,Crime 1,128.9222131,0,,2,0,1,4,11.98752507,2,0,2,188.0668258,9,1,0,11.11111111,320,0.007246377,,216.0000216,0,3,15,317.1453742,30,81.9818639,0,0,1,20.33297954,0.614511833,24.76230253,0,,3,0,109.6843306,55.13770656,444.1233507,4
SID_5899,Crime 1,,,,8,,3,2,73.41856968,0,,3,,6,1,,,,,,28.0000028,,1,5,,,,,,,,,,0,,0,,,,,23
SID_5901,Crime 1,,,,2,0,1,6,37.82446606,2,,3,138.424821,4,0,0,0,0,0.065217391,,82.94400829,0,1,5,,0,0,,,,,,0,0,,2,,,,0,15
SID_5904,Crime 1,,,,2,,2,1,10.2569306,0,,2,,1,0,,,,,,96.0000096,,0,5,,,,,,,,,,0,,1,,,,,35
SID_5905,Crime 1,6851.924239,0,,1,0,1,8,47.8108318,1,0,0,185.202864,4,0,1,33.33333333,66.66666667,0.009153318,18.76952254,204.0000204,0,1,6,318.7326884,0,52.25465805,0,8,3,21.79679125,2.894923123,56.16090214,1,11.05489364,1,2,492.4943308,55.02253781,112.5518081,3
SID_5909,Crime 1,,0,,3,0,7,0,15.23677124,1,0,1,204.2959427,6,0,0,0,0,0.02173913,6.64563014,120.000012,0,4,2,414.2890023,30,0,0,,0,8.793679694,0.2080174,55.56660688,1,6.672651107,0,,23.20566508,51.96795193,0,30
SID_5913,Crime 1,354.1215072,2,,4,0,1,1,86.80520967,2,0,3,147.0167064,2,0,1,27.77777778,0,0.026086957,,360.000036,0,1,2,317.1453742,0,79.53595455,0,1,0,18.32377374,2.562455104,388.8011661,0,33.01871986,3,0,772.2422404,56.02699824,0,7
SID_5916,Crime 1,302.0503891,0,,2,0,2,6,32.30030997,0,0,0,165.1551313,2,0,0,0,0,0.02173913,,144.0000144,0,3,9,592.7031167,0,22.2765897,0,0,1,2.977558633,0.057258465,144.0175515,0,,2,0,7.345678154,50.68602904,0,17
SID_5917,Crime 1,104.6160407,0,,3,0,1,0,84.50152927,3,0,3,153.699284,5,0,1,5.555555556,66.66666667,0.025362319,,240.000024,0,0,10,317.1453742,0,58.67673796,0,1,1,20.62521324,0.46948223,38.43109353,0,33.70436864,1,0,91.65402969,55.42136735,295.0682536,0
SID_5924,Crime 1,206.0575909,,,1,1,0,1,27.22956576,1,0,2,71.59904535,4,0,,0,,,,200.00002,,2,8,,0,,,0,1,,,0,0,,1,0,,,,8
SID_5933,Crime 1,,,2526.834393,2,0,7,1,13.47206644,2,0,4,161.3365155,3,0,0,0,0,0.010869565,,620.000062,0,2,3,,0,0,,0,1,,,1005.679647,0,,2,0,,,0,6
SID_5937,Crime 1,522.1325942,0,,3,0,1,3,13.19415302,0,0,3,189.9761337,2,0,1,27.77777778,0,0.02173913,30.28781794,245.1000245,0,0,2,317.1453742,1,39.07183385,0,1,0,21.06422379,2.628206314,213.1539002,0,40.11464928,2,1,522.4335341,55.11600734,190.1212974,1
SID_5943,Crime 1,1288.416664,1,,4,0,1,2,89.13713071,2,0,4,210.9785203,4,0,1,33.33333333,66.66666667,0.023913044,33.40026774,47.73600477,0,0,5,317.1453742,30,68.02136596,0,7,0,22.24345965,2.843771739,136.1596475,0,19.4021859,2,1,229.1072497,55.69354031,68.44366706,11
SID_5952,Crime 1,,0,,5,,2,2,20.24303984,1,0,2,284.4868735,2,0,0,0,10666.66667,0,,240.000024,0,1,3,9410.86834,30,1349.903637,,,7,6.42804061,3.236776393,0,0,,3,,631.8952684,51.44654482,0,15
SID_5959,Crime 1,265.8991033,0,,6,0,2,0,173.9139158,2,0,0,63.96181384,4,0,0,0,0,0.005434783,,7.20000072,0,3,3,,0,3.32392808,,2,2,,,566.4624327,1,,1,0,0,,0,2
SID_5962,Crime 1,11.8451133,,,2,1,0,0,183.222304,1,0,2,142.2434368,3,0,0,0,0,0.02173913,,180.000018,0,0,9,,0,0,,0,1,,,12.77734811,1,,0,0,,,0,7
SID_5963,Crime 1,64.81645997,,,4,2,4,7,25.06344835,1,0,4,,4,0,,0,,,,300.00003,,1,4,,0,,,0,1,,,0,0,,0,0,,,,4
SID_5970,Crime 1,,,,5,0,3,6,54.12363904,4,0,1,96.42004773,4,0,,0,,,,400.00004,,1,7,,0,,0,,0,,,0,0,,1,,,,,4
SID_5972,Crime 1,,,,6,0,1,2,53.22700987,1,,4,167.0644391,14,0,,0,,0.02173913,,56.0000056,0,0,7,,0,,,,,,,42.49211114,0,,1,,,,,16
SID_5974,Crime 1,,,,5,0,5,3,61.64340982,1,,4,35.3221957,8,0,,0,,0.173913044,,66.48000665,0,1,0,,0,,,,,,,0,0,,1,,,,,14
SID_5976,Crime 1,343.5082857,0,,4,0,0,1,53.74439242,2,0,1,150.8353222,1,0,0,11.11111111,0,0.026086957,28.26584114,148.0000148,0,2,23,333.6534417,0,6.459709288,0,0,1,19.63255213,2.127829393,196.5466493,0,27.37283064,1,0,278.9131735,54.8647972,47.15008175,17
SID_5980,Crime 1,99.54633216,,,0,2,8,9,45.06373326,0,0,3,,1,0,0,0,0,,,90.000009,,3,6,,0,0,,1,1,,,110.2087545,0,,1,0,0,,0,10
SID_5986,Crime 1,,,,2,2,9,13,100.039477,2,0,3,67.78042959,2,0,0,0,0,0.050724638,,86.40000864,0,0,3,,0,0,,0,0,,,0,1,,0,0,,,0,0
SID_5987,Crime 1,,,,0,,1,5,25.94853925,0,,1,,2,1,1,,0,,,16800.00168,,3,12,,,145.0988681,,,,,,,0,,4,,,,0,
SID_5988,Crime 1,1448.467835,1,,4,1,2,2,8.171927268,2,0,2,142.2434368,6,0,0,16.66666667,0,0.016304348,36.05533244,100.00001,0,1,9,317.1453742,0,3.185953707,0,2,1,23.28647852,1.286729074,0.528262454,0,,3,0,125.5999666,55.41979636,6.083881516,3
SID_5991,Crime 1,,,,4,1,1,8,29.70915285,1,0,3,13.36515513,1,1,0,0,0,0.039130435,,55.38000554,0,0,12,,0,0,,0,0,,,0,0,,3,0,,,0,32
SID_5994,Crime 1,35.96176397,0,,4,0,10,2,5.354579537,0,0,1,203.3412888,2,0,0,5.555555556,0,0.008695652,,72.0000072,0,0,8,317.1453742,1,2.420823092,,0,3,22.97047478,0.540887997,19.64476001,1,,0,0,42.23764938,55.09263896,30.41940758,1
SID_5995,Crime 1,,,,1,,10,3,192.3227363,1,,4,,5,1,,,,,,8.0000008,,1,5,,,,,,,,,,0,,0,,,,,
SID_5999,Crime 1,45.01143053,0,,3,0,1,1,24.83949376,0,0,4,198.5680191,2,0,0,11.11111111,0,0.02173913,,236.0000236,0,2,16,331.113739,30,11.32644172,0,0,0,19.3497481,0.234239174,4.622296472,0,,1,0,45.07575231,54.39158738,100.384045,6
SID_6001,Crime 1,355.353399,0,,2,0,0,1,84.21613625,1,0,3,312.1718377,4,0,0,0,2000,0,,240.000024,0,3,6,1852.395654,30,253.4338372,,0,5,8.048489183,0.759381093,239.1708261,1,,2,0,148.2491409,51.80370556,0,7
SID_6003,Crime 1,,,,2,0,0,4,36.35312818,2,0,5,62.05250597,10,0,0,0,0,,,32.0000032,,1,16,,0,0,,0,2,,,0,0,,3,0,,,0,25
SID_6006,Crime 1,,,,5,,0,1,85.44346346,1,,1,,5,1,,,,,,48.0000048,,1,5,,,,,,,,,,0,,3,,,,,14
SID_6010,Crime 1,,,,5,2,3,6,61.97709357,1,,3,113.6038186,7,0,0,0,0,0.043478261,,1740.000174,0,2,20,,0,0,,,,,,129.6554161,0,,2,,,,0,14
SID_6019,Crime 1,370.9889485,0,,5,0,1,3,248.1095956,0,0,2,197.6133652,1,0,0,0,0,0.007246377,,260.000026,0,1,6,,0,0,,1,1,,0.568015537,533.0828489,0,34.07141432,2,0,118.8107792,53.58871641,0,1
SID_6028,Crime 1,23.6902266,0,,4,0,4,4,44.91740064,1,0,5,217.6610979,3,1,0,5.555555556,0,0.02173913,,4.0000004,0,0,11,330.7962762,30,19.71779223,0,0,0,20.74399094,0.828985844,1.419705345,0,,1,0,25.43162815,54.60190285,202.2890604,1
SID_6037,Crime 1,745.010246,,,2,0,0,5,81.84165956,2,0,2,,5,0,0,0,0,,,220.000022,,3,2,,0,0,,1,1,,,0,0,,1,0,,,0,3
SID_6040,Crime 1,97.12992905,0,,5,0,8,10,29.07125353,1,,3,247.2553699,6,0,0,0,186.6666667,0.027173913,8.478357876,140.000014,0,1,2,,30,15.60364729,,0,,,0.303739768,165.8083778,0,15.99743107,2,,38.11961769,51.93174377,0,3
SID_6043,Crime 1,1749.333712,2,,1,0,0,5,169.2443107,2,0,2,153.699284,1,1,0,38.88888889,200,0.004576659,8.887401458,332.0000332,0,2,15,317.1453742,0,523.7130911,,3,1,9.749906772,4.127199092,926.5393279,1,12.71361128,2,2,1070.465644,56.02069771,774.173923,22
SID_6045,Crime 1,609.5495303,0,,5,0,0,1,190.3841608,1,0,1,122.1957041,7,0,0,5.555555556,0,0.014492754,,392.0000392,0,2,2,,0,13.98558419,,6,2,,0.04822146,1494.817663,0,,1,0,14.52440908,54.38157236,0,11
SID_6054,Crime 1,11.8451133,,,7,0,6,2,97.02615772,4,,2,57.27923628,2,0,0,0,0,0.032608696,,100.00001,0,0,19,,0,0,,0,,,,20.5692193,1,,1,,,,0,1
SID_6055,Crime 1,35.5353399,0,,4,0,6,6,5.6167602,0,0,0,198.5680191,4,1,0,5.555555556,133.3333333,0.02173913,,152.0000152,0,0,3,367.3045024,30,9.31954175,0,0,0,17.91166115,0.246095725,14.49420108,0,,0,0,32.94425354,53.97763312,0,9
SID_6060,Crime 1,9.760373358,0,,4,0,1,2,134.5049932,2,0,2,107.875895,1,0,0,5.555555556,53.33333333,0.065217391,,200.00002,0,0,19,317.1453742,0,4.477895565,0,0,0,23.37942079,0.068507729,0,0,,4,0,11.46370985,55.18277416,0,6
SID_6065,Crime 1,151.8543525,2,,0,0,2,0,8.138605357,3,0,1,77.32696897,7,0,0,16.66666667,85.33333333,0,,240.000024,2,1,2,317.1453742,0,43.71279004,,1,1,26.37462655,0.685552376,720.120774,0,,1,0,133.83603,56.78517777,150.5760675,
SID_6068,Crime 1,,,,2,,1,4,70.22558453,1,,2,,7,0,,,,,,160.000016,,1,8,,,,,,,,,,1,,4,,,,,
SID_6070,Crime 1,786.515523,0,2584.399626,3,0,1,6,165.9739001,8,0,4,270.1670644,1,0,0,5.555555556,0,0.016304348,,308.0000308,0,3,10,,0,44.2521444,0,1,4,,0.209857957,812.4016214,1,,2,0,50.91890538,54.60691037,0,0
SID_6072,Crime 1,647.2169906,0,,4,0,9,2,173.1824092,5,0,2,87.82816229,4,0,0,0,0,0,,600.00006,0,2,15,,0,34.20510141,,0,5,,0,1128.104471,0,,1,0,0,50.02503756,0,3
SID_6075,Crime 1,37.71484074,0,,3,0,5,7,112.0567027,2,0,1,84.96420048,4,0,0,5.555555556,0,0.065217391,,152.0000152,0,1,9,317.1453742,0,3.988713696,2,1,0,41.32760688,0.226973422,0,0,,3,0,30.384396,59.13870806,79.09045971,27
SID_6077,Crime 1,118.9249375,0,,0,0,1,10,90.96349162,2,0,3,175.6563246,6,0,0,16.66666667,0,0.008695652,,260.000026,0,1,5,317.1453742,0,23.30512594,0,0,2,21.79816288,0.638784686,861.6951117,1,,2,0,133.6134337,55.13269905,56.27590403,16
SID_6079,Crime 1,1789.085913,0,,1,0,7,0,45.82135565,4,0,1,266.3484487,8,0,1,22.22222222,0,0.00931677,1.445783133,192.0000192,0,1,9,332.7010532,30,102.3393555,0,3,5,16.84972967,6.899854407,1361.332344,1,19.52085867,1,1,1116.097887,54.98596732,191.6422678,2
SID_6092,Crime 1,14.68794049,,,1,0,6,9,105.0930236,1,0,4,94.51073986,1,0,0,0,0,,,40.000004,,2,5,,0,3.574790577,,0,1,,,0,0,,1,0,,,0,17
SID_6099,Crime 1,23.6902266,0,,2,0,2,3,100.0947486,1,0,6,225.2983294,0,1,0,5.555555556,133.3333333,0.02173913,,120.000012,0,2,1,351.7488234,30,5.506431801,0,0,0,17.74505351,0.19504749,3.598787968,0,,2,0,21.75878908,53.94091137,0,5
SID_6102,Crime 1,928.0883172,0,,4,0,3,1,17.32675246,1,0,5,99.28400955,3,0,0,16.66666667,26.66666667,0.02173913,22.92239727,100.00001,0,1,1,317.1453742,0,23.41801406,1,2,1,14.65948884,0.52050671,90.29986323,0,40.31623043,1,0,256.1527011,55.86379569,197.7261493,2
SID_6103,Crime 1,1204.458501,0,,0,0,6,2,10.2424503,3,0,5,225.2983294,0,0,1,22.22222222,0,0.010869565,,320.000032,0,0,4,320.3200025,0,49.9090937,0,3,2,11.90422032,0.931173012,130.1176457,0,10.40204559,3,0,233.7261231,55.01824165,71.48560782,8
SID_6105,Crime 1,153.9864729,,,3,0,4,8,128.1049064,2,0,0,223.3890215,1,0,0,0,0,0.065217391,,120.000012,0,1,1,,30,0,0,0,0,,,168.7138212,0,,0,0,0,,0,4
SID_6109,Crime 1,279.355152,1,,10,0,4,1,5.199259088,1,0,4,99.28400955,0,0,1,27.77777778,0,0.024456522,33.02097278,100.00001,0,2,1,317.1453742,0,47.16214937,0,2,1,23.80609888,2.385893299,942.4862507,0,,1,0,232.8913869,55.46046342,465.416936,2
SID_6113,Crime 1,,,,3,0,0,7,155.5005624,5,,2,,0,0,,0,,,,188.0000188,,4,6,,30,,,,,,,0,0,,1,,,,,10
SID_6114,Crime 1,,,,0,0,1,1,89.92840516,1,0,2,108.8305489,5,0,0,0,0,0.010869565,,272.0000272,0,2,8,,0,0,,0,2,,,0,1,,2,0,,,0,
SID_6123,Crime 1,,,,3,,4,8,156.5817679,1,,2,,8,0,,,,,,160.000016,,1,10,,,,,,,,,,1,,2,,,,,
SID_6127,Crime 1,14.21413596,,,6,0,5,9,24.24853475,1,0,1,43.91408115,4,0,0,0,0,0.010869565,,288.0000288,1,2,11,,0,0,,0,3,,,49.22745743,1,,1,0,,,0,8
SID_6128,Crime 1,14.21413596,0,,4,0,2,3,62.46246394,1,0,2,233.8902148,10,0,0,0,80,0.02173913,,200.00002,0,1,12,359.6853943,0,9.031049878,0,0,0,12.54992455,0.055205257,4.424198052,0,,1,0,9.237746769,52.79586046,0,14
SID_6129,Crime 1,360.0914443,0,,1,0,1,1,137.8385446,3,0,5,207.1599045,3,0,0,0,0,0.032608696,,154.8000155,0,1,5,429.5272185,0,3.612419951,0,1,0,6.612634296,0.05982015,14.98944713,0,,0,0,8.124765231,51.48723085,0,5
SID_6134,Crime 1,,,,3,,1,1,148.6930668,5,,3,,3,0,,,,,,100.00001,,1,0,,,,,,,,,,0,,2,,,,,7
SID_6135,Crime 1,379.8490933,0,,1,0,6,1,210.8849721,1,0,1,217.6610979,2,0,0,5.555555556,0,0.004076087,32.99866131,170.000017,0,3,7,323.8120938,0,7.249926152,0,1,1,20.35523979,0.766982505,333.5317069,1,,1,0,112.2998372,54.96244367,0,5
SID_6141,Crime 1,23.6902266,,,2,0,2,2,24.55680855,1,0,1,151.7899761,1,0,0,0,0,0.014492754,,128.0000128,0,1,0,,0,0,,0,1,,,1536.913577,0,,2,0,,,0,3
SID_6142,Crime 1,3630.811509,0,,3,0,8,1,64.39624765,3,0,2,191.8854415,3,0,0,0,0,0.007246377,,320.000032,0,1,5,,0,0,,4,5,,0,607.006576,0,,0,0,0,50.02503756,0,0
SID_6149,Crime 1,746.1473769,0,,3,0,4,3,95.42459445,1,0,1,220.5250597,2,0,0,11.11111111,3760,0.008152174,,320.000032,0,0,1,340.6376241,0,34.34307579,0,2,2,6.442172908,1.173056287,1953.349473,0,,2,0,294.439266,56.07160741,150.5760675,5
SID_6152,Crime 1,,,,4,0,6,2,129.1623478,0,,4,91.64677804,1,0,0,0,0,0.032608696,,6.0000006,0,0,7,,0,6.810916783,,0,,,,50.44906436,1,,6,,,,0,7
SID_6159,Crime 1,2402.236357,0,2463.467192,5,0,5,3,185.366487,1,0,0,245.3460621,11,0,2,38.88888889,0,0.004830918,,163.6000164,0,1,9,317.1453742,30,184.3463056,,4,3,22.74691225,14.18830122,274.5313941,1,23.6983842,6,2,2014.107041,55.43064597,494.3153732,2
SID_6163,Crime 1,,,,2,,2,5,115.1763883,3,,2,,1,0,,,,,,40.000004,,0,1,,,,,,,,,,1,,0,,,,,
SID_6164,Crime 1,,,,7,2,2,2,68.7308911,5,0,5,69.68973747,6,0,0,0,0,0.152173913,,6.0000006,0,0,2,,0,0,,0,1,,,0,1,,2,0,,,0,4
SID_6167,Crime 1,,,,1,0,2,3,35.03355292,4,,4,,4,0,,0,,,,80.000008,,4,1,,0,,,,,,,0,0,,1,,,,,3
SID_6170,Crime 1,2078.106677,0,,4,0,1,9,96.39380227,1,0,2,148.9260143,4,0,0,5.555555556,0,0.036231884,,180.000018,0,0,9,317.1453742,0,0.714958115,0,2,4,14.7199016,0.547094377,579.3718464,0,,0,0,93.87999277,55.05925555,101.9050154,4
